User-ID,Location,Age,username,password
34798,"duluth, minnesota, usa",26.0,AcademicWing8,qo8bwJIg0oPR
34864,"belfort, franche-comté, france",39.0,BewitchedCheddar,LGYOc6peuFW8uW
35050,"west columbia, south carolina, usa",33.0,BeautifulImprisonment755,y5uLoV
35254,"castellanza, lombardia, italy",29.0,KlutzySample5,E6mEPAYRslr7fg2maJE
35490,"hannover, niedersachsen, germany",31.0,DeliriousFact4,zou8wVj4nkMk8T
35599,"pittsburgh, pennsylvania, usa",31.0,WavyScrewdriver3270,ZS7y6d
35704,"kansas city, missouri, usa",53.0,SoupyRuckus,pC7kDiB
35836,"rochester, new york, usa",34.0,AntiqueWoodshed41,NMbcTZEssZvfuuTE
35857,"mentor, ohio, usa",36.0,UniformInstruction2078,AIExQn4o
35859,"duluth, minnesota, usa",,EvilCommonsense6926,mLkn5j3aZwB
35925,"portland, oregon, usa",22.0,OddLock,2rYGU9uzQZi4gVNfSN
35953,"forest grove, oregon, usa",37.0,NiceImmigration,t9njKU5
35954,"augsburg, bayern, germany",24.0,SturdyCuriosity5,32ojDkeEPq5InXljW
36003,"shah alam, selangor, malaysia",26.0,SameWhip,PrkFrSMUoj7O
36200,"hilo, hawaii, usa",54.0,IllCaterpillar,n9mXZFoftc2oQRRLVnoN
36288,"oakland, california, usa",27.0,GruesomeNormal9993,OsRftzb1osMrPL
36299,"austin, texas, usa",50.0,PuzzledMast4,hNPu5W1JZ8
36326,"calgary, alberta, canada",33.0,DirectEndothelium1,lZyOTIPY003JwmabE
36357,"burbank, california, usa",,SingleSleeping30,c4x9rk6jJfdHszr8Qz
36369,"olesa de montserrat, barcelona, spain",30.0,TragicGranola,sVplPu
36606,"san marcos, california, usa",39.0,InternationalPotential,laqCg6yi
36609,"zachary, louisiana, usa",32.0,ReliableIncentive296,SACJQv3j30Mu
36673,"hudson, new hampshire, usa",48.0,NippyPansy6825,jntnrr1jFvn1JItPZRi
36715,"lexington, kentucky, usa",,JoyfulMile922,bNJMEByW5m8Z
36749,"newton, mississippi, usa",,TragicMussel,aBBYYf
36836,"raleigh, north carolina, usa",56.0,CommonSequence6,eVAPYAR
36907,"dunnville, ontario, canada",39.0,SmugAgreement40,p5Lin6X
36935,"annapolis, maryland, usa",62.0,MediumMacrame088,kCbK4V9T2PGXCn09K
36992,"perth, western australia, australia",,QuirkyHit56,WS8ZNHXy6WpnxTj
37030,"la monte, missouri, usa",42.0,MeanMassage3168,qsiVh0B
37101,"berlin, berlin, germany",28.0,UnhealthyKnickers111,VuvQgPo
37208,"mesa, arizona, usa",30.0,OvalGrin0,bGJkZOce1
37293,"whitehorse, yukon territory, canada",41.0,TinyUnique87,ZKLahUJYJaJA75FJv
37433,"phoenix, arizona, usa",,JealousPeach9096,QJNspLl6FpghMI
37447,"kingston, new york, usa",,PrettyPencil,walcQa9
37538,"kuala lumpur, n/a, malaysia",,SlimyFootwear,K3hDwc0U
37546,"málaga, málaga, spain",24.0,ScentedCowbell028,L0RvRJlea
37556,"wilton, maine, usa",,SlightHill,ViOB45gttnNm1uIz
37573,"los angeles, california, usa",33.0,UnwelcomeWeedkiller,spx4PJKsgmnBfQj
37584,"wyncote, pennsylvania, usa",44.0,LovelySidewalk,sxXaRSZHG5
37586,"longmont, colorado, usa",41.0,GloriousFarm032,94vuJhu2N
37635,"sonora, california, usa",,LoyalAnything8512,GY2uzX3OuwX4E
37644,"sudbury, massachusetts, usa",18.0,WindyDepth1095,1ALniltESI7XYu
37712,"cincinnati, ohio, usa",23.0,RustyTherapy3,ora1YscmWnjl2evMF3S
37874,"williamsburg, virginia, usa",43.0,DesertedFarrow,I4TJ2qbhycSkeOPm
37950,"calgary, alberta, canada",,LiquidSlang,PUwzTfGUuEPD2Qt09ssw
37974,"rochester, new york, usa",,OutrageousMacaroni559,Jbp4IRn5i
38023,"hayward, california, usa",30.0,WorstBorder1462,W1v7HQq4
38074,"merida, yucatan, mexico",19.0,SympatheticDrawer,pdQTOQxGK
38176,"harleysville, pennsylvania, usa",,ClutteredVanilla04,FiDDCpk1tbI0e3WgO
38229,"newport beach, california, usa",23.0,WiryVaulting202,BkP3PllYRxqsoMbbceas
38281,"barcelona, catalunya, spain",33.0,LegitimatePole2272,V2RWAoqRq3M2EFB8
38464,"tharston, norwich, england, united kingdom",33.0,MildWad2,qcFtppJX1RAGt8
38556,"edmonton, alberta, canada",,CrazyGuava08,PSzz2kStIjy
38657,"ajax, ontario, canada",48.0,ShimmeringAgency,UP9r9OTf
38781,"kingsville, texas, usa",31.0,DearConstraint0,kncvwsNdo7pC
38995,"woodbine, maryland, usa",44.0,MassiveMean732,IBdbniPjGfSk
39046,"cascade, colorado, usa",33.0,RespectfulLending687,0d666Ixbf
39106,"mountain view, california, usa",46.0,UnfoldedBlinker5854,VGXU9toSRcJNf4uIuqi
39281,"morris plains, new jersey, usa",45.0,BronzeArea9746,IXhHtU
39345,"jacksonville, florida, usa",47.0,DotingImpediment91,Odg9eKgH3
39467,"barcelona, catalunya, spain",35.0,ChiefStandardisation,5t3nwKKnlyzTjfa7Tgc
39616,"las vegas, nevada, usa",38.0,TrustingDeveloping560,UWjnBU
39646,"fairless hills, pennsylvania, usa",35.0,DifficultPatrimony6235,14WrMsxIU25gqJZKIqD6
39705,"bel air, maryland, usa",25.0,FrightenedAttribute7716,eYJcVqb
39906,"new westminster, british columbia, canada",,NarrowRemains3857,6OMgmdptL8
39928,"victoria, british columbia, canada",,GlumBird52,B86RX5cxG26BDSDzODnD
40095,"houston, texas, usa",,StrongSenator,rthOrCnONZ8XD8dcGpu
40110,"lincoln, nebraska, usa",,TruthfulAnteater,jCeTOpjQJ3420d
40276,"bastrop, texas, usa",43.0,PeskyLead3,867hW1prUQbaLs
40415,"san francisco, california, usa",34.0,WearyPicture482,rF9721U
40499,"chicago, illinois, usa",,CautiousBricklaying90,UppAIUkB
40617,"shelton, washington, usa",42.0,MildIndustrialization3760,hca7pWTJ
40764,"orange, texas, usa",57.0,MundanePencil6876,e68yiDEx
40796,"memphis, tennessee, usa",,FuzzyElbow47,Y6DfsC
40889,"brainerd, minnesota, usa",37.0,BareOats4,MxJGIC
40914,"phoenix, arizona, usa",28.0,Big-HeartedInteger,0666lZiGp6AhYh
40943,"oklahoma city, oklahoma, usa",40.0,SpryHeadphones7916,Slx4H0
41084,"orlando, florida, usa",36.0,WryStatue35,iPrrueraPR
41560,"houston, texas, usa",66.0,ImperfectEndoderm42,d7wsXy49ulhm
41781,"clinton twp., michigan, usa",54.0,DisguisedButane88,WNTZijyGWRbLpPpZ
41841,"sherwood park, alberta, canada",,AuthorizedDining0535,DUrC93LZR
42093,"fair haven, new jersey, usa",50.0,FoolishGaloshes321,oioOpUJXmIpbFYeB554I
42410,"spring, texas, usa",,WarmheartedWool766,unUOh4zSYrQK
42466,"toronto, ontario, canada",38.0,OrnateSkullduggery4,ust7pyK9OeDn3XP
42718,"baldwinsville, new york, usa",50.0,MixedMalice9,9rzvTrk1Q0kXQi5
42847,"las vegas, nevada, usa",71.0,HealthyTradition5,mBtIBSM5k8zYVnE6K
42935,"kelowna, british columbia, canada",31.0,MeekPolyester363,bZvuc5F8Fshq3T
43005,"bayside, new york, usa",,UnwrittenSmoking642,uFfdlHBhAD9ojM
43006,"portland, maine, usa",29.0,TatteredWaveform469,vOj1OGFP9b9sZE
43103,"saint paul, minnesota, usa",,WideController3230,2l634sjzwv5
43118,"lisboa, lisboa, portugal",24.0,AdmirableResidue,pcCNWTxb5fiJO0XS2jVA
43246,"toronto, ontario, canada",36.0,JadedSound,hXAbidOLpG8nUyKphdC
43359,"sterling, virginia, usa",33.0,ReliableHealth0,JpLoE4HCrnucuk
43397,"barcelona, catalunya, spain",33.0,EnviousFrequency,jyX0Pmv5AZTm
43619,"shrewsbury, massachusetts, usa",26.0,FlawedAutomaton77,mn8HB8nMGLiu
43687,"sacramento, california, usa",27.0,NoisyName543,uMsTYG3YqhYbZh4kb2q
43694,"high wycombe, england, united kingdom",37.0,ShimmeringMystery088,0lXOiiX531VYJ220
43806,"delano, minnesota, usa",31.0,PrudentEverything,0gCR4Z58Z9dvaTjw
43842,"tucson, ,",,SunnyDefense,UGtC2EbHkFPuIaYfANw
43902,"albuquerque, new mexico, usa",35.0,FocusedLanai1560,bi0yc0
44091,"ann arbor, michigan, usa",,HardRandomization4293,WqMxClyrJemN5E0nC
44296,"sydney, new south wales, australia",26.0,FortunateObedience95,ctKdNabyPiqYnb4
44297,"christchurch, canterbury, new zealand",22.0,JaggedExit76,m1eInHEz1Sp
44595,"toronto, ontario, canada",39.0,KnobbyCountry0,PYLyqFyuBBaOMDAnV
44710,"china, maine, usa",,KosherFreighter7,KhGtlym8KjpK
44728,"florence, alabama, usa",31.0,FrillyVenison,dM28dWi
44765,"san diego, california, usa",29.0,FarawayClaw0,RGbAi43WGkgtV6VKEs
44845,"dallas, texas, usa",29.0,SolidOfficer0130,PrzMWcVY4G
44892,"guelph, ontario, canada",,WastefulAnnouncement8881,5JSE9dnHq8HML9t
45010,"tomball, tennessee, usa",28.0,FrizzyCloves0,8PAo603CKuFY
45042,"westerville, ohio, usa",38.0,WarmheartedArtificer,XQfz8z2b
45435,"minneapolis, minnesota, usa",,FlawlessRetrospect456,vqRb9eAwr6lfdI0
45517,"raleigh, north carolina, usa",,LoudOccasion3,ci627u067
45641,"vergennes, ,",2.0,HonoredLad082,Kvat1IvfZRZ
45911,"san diego, n/a, usa",,HeftyGrandson,tu2Cx0C9b1mEv
45971,"huntsville, alabama, usa",,BrilliantMarimba984,9NEO6kGftGt5oux1QFrS
46398,"san antonio, texas, usa",37.0,FullTeepee0,1DG20EtaIU4QmZ
46443,"asheville, north carolina, usa",14.0,OriginalRock,Lp7OFzeHx2YD
46706,"chippenham, england, united kingdom",38.0,FabulousPrinciple972,YJtuEuZ5
46962,"edmonton, alberta, canada",,AfraidDoc80,oMvKfylmImVIS49ku
47030,"n/a, channel islands, guernsey",35.0,DismalSalsa1,eN7xyQ8fdk
47261,"chicago, illinois, usa",33.0,TenseBachelor22,6M14g05a
47293,"berkley, michigan, usa",41.0,WatchfulSibling590,U5h033yjOuojcwXPi
47605,"halifax, nova scotia, canada",27.0,GargantuanWorkbench83,1vZsk5zH2hyfhelPfRV
47702,"kentwood, michigan, usa",,Clear-CutDepot04,uehZ2XK
47861,"las vegas, nevada, usa",,ScornfulSenate,YuoagUA4w
47996,"west lafayette, indiana, usa",27.0,SubduedBead952,2qOadzi3
48046,"central sq., new york, usa",,GrotesqueComma87,MF4AEc7cO9ocl202
48057,"toronto, ontario, canada",,AntiqueGeranium76,IV4E62
48138,"oakland, california, usa",29.0,SuperficialPumpkin34,ACeNsehqTXkdTZ
48339,"quincy, massachusetts, usa",26.0,NuttyCloakroom1,ZpPhf8wY2rsB38
48494,"lemon grove, california, usa",51.0,LovableFigurine66,HjYcW1gtf4GBeB8hEsZ
48787,"leicester, leicestershire, united kingdom",36.0,FlatCrate,rNAqkqrKnlMp6DY
48975,"beaver dams, new york, usa",,ValidMouser6,7zu9xKh
48995,"peoria, arizona, usa",44.0,UsableBachelor1130,vCpmdXWRdCZntqNf
49154,"thibodaux, louisiana, usa",41.0,UtterPlasterboard0080,mtVixhB8miPo2H
49168,"ivydale, west virginia, usa",57.0,OptimalImitation9,GBJtC1oj0np4XbcHDrS
49404,"parkersburg, west virginia, usa",,FirsthandBricklaying7,Ds2Cdln189gc
49422,"regensburg, bayern, germany",,EnergeticEarmuffs5602,Du2T9anMXMioXAdhip
49668,"sinai, south dakota, usa",45.0,ThoroughDepth2299,ayHrEhZNcjE0q
49827,"franklin, new jersey, usa",28.0,CompetentDeposit4570,e4uG8ZNyr
49839,"oakland, california, usa",,PristineQuart,DiWu89jvZ56jr4d
49900,"catonsville, maryland, usa",48.0,EvergreenDusk,KYeDDLRx7OlhScq
49922,"janesville, california, usa",50.0,DeadLocker172,STkTemzM
50073,"south portland, maine, usa",,GranularSituation3,nDSCwS5eVhpVlriyA1K
50156,"dallas, texas, usa",25.0,FreeLayer5964,PGTWo6uEdJCocSod1pK
50182,"greenock, scotland, united kingdom",24.0,FickleMode2789,eZDLcv4ZsYKKIHmK86RS
50336,"santa barbara, california, usa",39.0,AccurateEarring53,RKB6pS6
50526,"redwood city, california, usa",30.0,LimpEmerald282,6OvBx4
50547,"toronto, ontario, canada",32.0,ShinyPlantation017,LFjSXZ
50749,"peterborough, england, united kingdom",,WelcomeDancer472,kNGnJEKLQILby3ZjP
51094,"milton, ontario, canada",,SpeedyInterject220,MGHRqCibo3kCtf2cx0KP
51192,"milwaukee, wisconsin, usa",48.0,PushyBuggy7302,kJ4KHorhokMvKOb
51197,"franklin, new jersey, usa",,HauntingForest466,Pz3D3U6LaBJX
51252,"yucca valley, california, usa",,MotherlyRap9775,vWbRzs5Kpzfax7nfrv
51291,"white springs, florida, usa",23.0,HealthyPoster3132,GhUDiLNJkbFC5MEZ8
51315,"valencia, valencia, spain",26.0,NeighboringNetworking,JHJWreti3rZywKFC
51350,"monroe, ,",,LavishGuinea36,NMrfBCYwRxFOzlp7n
51386,"adrian, michigan, usa",41.0,TrainedPortfolio2,gLStZ2T
51450,"lawrenceville, georgia, usa",54.0,MotionlessFootstool06,VVrg7nGWDsNzYcWj
51663,"lakeville, minnesota, usa",43.0,LustrousSuburb28,C6I56JV
51793,"columbus, indiana, usa",44.0,FailingRock18,YkWpG1Ug
51883,"jasper, missouri, usa",31.0,MeatyRowboat7261,lc7gac1
52044,"atlanta, georgia, usa",46.0,SuburbanDocumentary3395,eKa0xbrUt3a
52199,"houston, texas, usa",47.0,PossibleBustle53,49OOpBt2pIftSFIIvX
52203,"calais, pas de calais, france",32.0,BaggyTurnip25,txAGM0w
52323,"karlsruhe, baden-wuerttemberg, germany",38.0,ParchedConspiracy4573,hpes8bBWKLs
52350,"lisboa, n/a, portugal",31.0,BlondSoccer53,AooQx1BBGPKqUY31GIj
52522,"tuscaloosa, alabama, usa",,WealthyZinc92,6jXbnTKZfXTx
52584,"livermore, california, usa",45.0,WiryTranscript,m4XFE9efBBIbr
52614,"toccoa, ga., usa",33.0,HalfCaliber2,A0KIN6
52620,"placerville, california, usa",15.0,MildQuotation,neYCV4i2xYV0nAx
52846,"shasta, california, usa",61.0,NuttyForelimb,5HZRErvP6J
52853,"yuba city, california, usa",61.0,FlatCompetitor,5zYMXWnUOmNW
52917,"bellevue, washington, usa",42.0,PunctualBelly46,4SvrXDEiK
53042,"wethersfield, connecticut, usa",59.0,UnhappyPusher186,mXW5z5
53174,"orlando, florida, usa",29.0,MealyGuide956,XTXg03hBZObt45YQ3q
53220,"fullerton, california, usa",36.0,AmpleFavorite114,f6OGFI
53456,"ne portland, oregon,",,DirectCutlet92,RlPsGs4
53515,"kincardine, ,",,EthicalHormone735,dQTs7Tw3GT4S
53520,"ottawa, ontario, canada",59.0,PlasticIn-Joke6974,C5B9IKu7YaXw
53545,"los angeles, california, usa",,RichTurret28,TtF1OgxL3AQxzQ5NM
53628,"brest, bretagne, france",22.0,WildIntellect,9C1vQFOy
53729,"balingup, western australia, australia",,AcrobaticPajamas49,0wim5DcLe8lkgvLfEF
53825,"london, ,",,UnfortunateEmbossing646,GxFKSF6JjVYAxGqVNc
54035,"midland, texas, usa",60.0,ElasticAttic433,vYxhkIeB8nl0CH4kvzzr
54062,"irving, texas, usa",27.0,SmoggyGumshoe8152,pbpUf0P
54116,"weyhe, bremen, germany",43.0,AuthenticSomething048,FALBinC9UriHn
54208,"schertz, texas, usa",52.0,CurvyFireplace42,g5cgwacjVYuU6Q
54218,"kaiserslautern, rheinland-pfalz, germany",27.0,LightFelony6582,Xelglw1MEDmcDR
54234,"denver, colorado, usa",,YummyHeterosexual3,fWimNem
54290,"englewood, colorado, usa",35.0,LazyEngineering8046,Xyr2f4EPTSYC1kpg1A
54326,"crescent city, florida, usa",62.0,ShockedAbnormality6,ZeEVntwfAzL
54335,"north haven, connecticut, usa",43.0,SlushyEctodermal3,AU2jLqomOhm3Uf
54547,"bismarck, missouri, usa",36.0,CleverCottage979,kInDzdplHP6K3HBYt31
54578,"quincy, massachusetts,",,BackIntelligence57,vVvdXpXUDZaxO
54589,"chicago, illinois, usa",49.0,ApprehensiveStamen68,V2cOgtY4cYRrJjskWX
54859,"saratoga springs, new york, usa",,DrabGig3,0L4Iii
54968,"amsterdam, massachusetts, netherlands",,WindyNougat9790,BPR0AAXHEqT73y4
55179,"the woodlands, texas, usa",55.0,DeepCase,ImG3D3Bt9uyliqi
55187,"torrance, california, usa",48.0,RarePatio5,2U59zG37KakWXrqZJN
55203,"mendon, massachusetts, usa",57.0,MajesticPlate4793,4Vgam2mbYa
55448,"cleveland, ohio, usa",,UnwieldyGuilder,xQuJJUhI
55490,"rapid city, south dakota, usa",25.0,RaggedJournal2518,JhqlqCwejyjouZeo
55492,"antioch, illinois, usa",43.0,FineTaro,TXCJ8Y0GpLg4
55493,"chatham, ontario, canada",35.0,SpiritedGuilder86,0K35oUNtHbv3MVFKqQ2
55548,"chamblee, georgia, usa",,SoggyRice0679,VsB355d9AeJU8vmyci5
55734,"calgary, alberta, canada",37.0,AltruisticWok,yy4IhE2t7aUVRJpwlj
55799,"scarborough, ontario, canada",,DetailedRecommendation407,vvJkXVxhm
55858,"dartmouth, nova scotia, canada",28.0,Well-WornSouth92,942d3hV33N9v
55892,"plantersville, texas, usa",45.0,HurtfulChard,eyaBd58QYz2Vi
56039,"paris, paris, france",34.0,TroubledProvision4309,MY1AKRq
56193,"wahiawa, hawaii, usa",34.0,EagerLetter4548,5IeAh8sFjges3HpWBo
56198,"saint louis, missouri, usa",41.0,TrimBatting13,VdeP954NSud
56271,"leeds, england, united kingdom",22.0,SpicyControl5708,4MVXrSViV8URa
56272,"pickering, ontario, canada",19.0,GrossBag626,s9YKe7973OW
56307,"el segundo, california, usa",,GullibleVitamin2,GgOj78tKpDzKdPcp
56360,"wien, wien, austria",35.0,AdolescentPennant04,67OjTvCYYbOQ8s
56399,"n/a, surrey, united kingdom",63.0,NotedDiscount9592,CWzpQszTDUH1
56447,"sturgis, michigan, usa",22.0,FrillyCaution868,yWKm4FqQg7Ox
56661,"green, ohio, usa",,EmbarrassedAbdomen82,awzaF18VBq
56751,"jamestown, north dakota, usa",44.0,GlumMeaning,BJ7xoBKt1BBi3CnISi
56856,"escondido, california, usa",23.0,EmbellishedFactory,E7w2Gd2
56905,"pacifica, ,",,SvelteConfidence,1nIAmzQ6DxWbV2su
56959,"monroe twp., new jersey, usa",52.0,ThunderousRefuse6740,e40To0AXcTCsdwP61Kt
57108,"new york, new york, usa",38.0,StandardFriend323,kyYQGXfM
57200,"spring hill, florida, usa",35.0,RectangularButterfly0930,1DHaXjB
57255,"cordova, tennessee, usa",,DeafeningAluminium592,GGsnh1Mm9xhm6ws4t
57311,"washoe valley, nevada, usa",43.0,BraveGel4,7Dk8rC7R
57612,"swansea, wales, united kingdom",34.0,MessyType2,smQiHGErlEpjS9R
57620,"baldwin, ,",,AmazingRobin,pwK6LIszD9tiR
57725,"wilmington, delaware, usa",43.0,InexperiencedPlanula,nVV4RT
57960,"blackwood, ,",26.0,RoastedLentil018,jvUn5Cm33On9C
57976,"eugene, oregon, usa",,NoteworthyMan5,8m4Pu6kTcSbBYX
58020,"upper darby, pennsylvania, usa",16.0,ShortAffidavit1988,iCx3kYAe
58062,"chicago, illinois, usa",52.0,DeliriousIntroduction040,krbLU5JnsNOa8x
58067,"donostia, gipuzkoa, euskal herria",26.0,PrimaryBell311,uXsZP2
58152,"sheffield, south yorkshire, united kingdom",,NeighboringSignificance1,4Y7t1apWq0KW03GS
58307,"ruth, michigan, usa",17.0,TrivialInstrument3207,te629EbZXA6
58342,"vista, california, usa",60.0,Bite-SizedRoundabout7,EKTjX3sO63sxREg
58911,"batavia, new york, usa",58.0,StudiousSaviour,lNvHJVYfxdF3rcj
58964,"sterling, illinois, usa",,OblongCutlet94,qvsQoxwijsSfNq0CVqB
59172,"owen sound, ontario, canada",36.0,YellowHurry6119,uM1ETfEiPcXhrx8b6
59189,"houston, texas, usa",33.0,TruthfulConvert,IUpu4zYYkpjAE3EpcZ
59300,"firenze, toscana, italy",,RigidBiplane08,kjFZvfKjqVqXUD
59390,"uniontown, pennsylvania, usa",,UnacceptableCoordinator,n2Jzye858KOTpaCVLqg2
59629,"memphis, tennessee, usa",31.0,ExcitedVessel341,akTSpjhlO
59713,"prospect park, pennsylvania,",,ShoddyGreen29,7a0YPvBZW98Yc9DV
59727,"plano, texas, usa",24.0,SickExtent1,hCqoMVpi
59748,"san francisco, ,",50.0,EnviousSimplicity9209,7VAsQWxpngiJTJLDVJ
59808,"st. louis, missouri, usa",32.0,OverjoyedSpokeswoman2,J1a6s8
59971,"kingwood, texas, usa",27.0,RemotePeople18,qbf0TNOpw
60088,"mount kisco, new york, usa",45.0,AnchoredEquity13,J1G0s8ZtqVFOttMNK
60098,"elizabeth city, north carolina, usa",35.0,ThoseClimb5,wskGVJ
60114,"san francisco, california, usa",,DenseExistence6384,2F80xsszb88fbx9Ov
60168,"warrenton, missouri, usa",,PerkyCanoe484,Rkk21OPiOnYXeuCvZd
60244,"alvin, texas, usa",47.0,FrugalTransportation7,XzPoMKK20Dw0cCKpMRsh
60277,"boston, massachusetts, usa",,AwesomeNoodle64,PXGDDUZ7whx3HrTUTj
60278,"thousand oaks, california, usa",,TameGood-Bye987,rYdzLbHehwXV8kJ1gI
60337,"st. marys, georgia, usa",50.0,CostlyScrambled7184,SH82oQ
60419,"lovelock, nevada, usa",36.0,SameOff-Ramp,KlWd2AL
60424,"york, north yorkshire, united kingdom",,AppropriateRiverbed8826,c9opXdaAyxV3u
60546,"santa maria, california, usa",,ThankfulInterloper67,Pun9EFu
60797,"aberdare, wales, united kingdom",24.0,TrimTypewriter5527,XiAtKzrqB8
61028,"charleston, south carolina, usa",50.0,GrossDocumentary8,0LC7HIXri
61257,"lake placid, florida, usa",25.0,PitifulTransmission6,OD7AuVHuf8
61296,"augusta, georgia, usa",24.0,BlondFertilizer,UkgtJu9Lhk
61619,"coburg, oregon, usa",,UniformDividend47,Vjlu6PvbjlOTX
61667,"alfreton, england, united kingdom",44.0,HandsomePhone23,ZzqYmXsB9qRT2yNCPno
61783,"valencia, valencia, spain",50.0,CheerfulHotdog37,nfhuCptEXwz
61798,"rockville, maryland, usa",,DeliciousLocker799,Zq41mPf
61852,"tucson, arizona, usa",52.0,FatMechanism42,0BFMO4cjZyvvGD
61854,"boulder city, nevada, usa",,IdealInspection,V6wWyAxHB3adcM8QzUbJ
61901,"tucson, arizona, usa",63.0,TinyReset5,IYFroeOgQWM
61910,"las cruces, new mexico, usa",44.0,VillainousDisk,rSFVbO8ry7YWP8ZzvH
62009,"cambridge, massachusetts, usa",,GloomyServitude8,IcVFu0qbp7SnF4d
62172,"toronto, ontario, canada",19.0,ExcitingMonocle176,l9rDZPHIkOMu9nssDkJw
62201,"austin, texas, usa",,ElaborateRun07,tKBdxunwJbhO80G
62272,"lake mary, florida, usa",30.0,PrudentPattern887,WyjT0mrN
62542,"cudahy, wisconsin, usa",40.0,PleasingTornado581,UeQBAu6IKt
62546,"nashville, tennessee, usa",30.0,OblongKitsch,jXhLdJc6IUCSh965g
62558,"rochester, minnesota, usa",,RipeOttoman3293,KTsbWBh9ffhSfMshb
62586,"university place, washington, usa",46.0,GargantuanHonor,hkWoMYQTaE9YGvw5
62706,"woodstock, georgia, usa",28.0,GrowingAntler709,KZCXWvEW
62862,"new milford, connecticut, usa",47.0,IncredibleFisting,NgPy6rK0xG
62887,"mobile, alabama, usa",46.0,SaneSummer3,1kWQwqX
62891,"hi nella, new jersey, usa",27.0,EmbarrassedMuseum9620,MVRhQMHHz9D5
62895,"chesterfield, derbyshire, united kingdom",39.0,AllCarnival,6MqbDDaok
63238,"norfolk, virginia, usa",56.0,UnkemptCod090,aJAOQZZS
63384,"balmain, new south wales, australia",,HummingPupil6,fEksOiQcm
63394,"eufaula, alabama, usa",22.0,CompleteInitialize4,f8J9myWZt3QpQ2
63595,"chesapeake, virginia,",41.0,FunctionalGrandson,LYr7EEajTtPnoW6pOaIE
63643,"rohnert park, california, usa",24.0,FragrantSmolt,R15inTBRyqhX5WR
63644,"upper swan, western australia, australia",,DownrightDamage,jqIhQW5C
63714,"milton keynes, england, united kingdom",29.0,TiredInsolence418,JHPwCJrsedf
63812,"pontevedra, pontevedra, spain",23.0,AgonizingBaobab2058,fWtnNnql6IQ2PRyT1
63854,"waterloo, ontario, canada",45.0,TragicProgenitor2,MUZ3CNXqknpEH
63868,"coventry, england, united kingdom",,VastBangle4,vBzoYI
63993,"peru, illinois, usa",43.0,GrubbyBasket840,B0CVXPc4IpRZdy0iAn2
63997,"rapid city, south dakota, usa",36.0,GrippingMeans3,8XysAcxPD
64109,"frankfurt, hessen, germany",35.0,AwkwardLatency5,lt2enyJUW
64435,"coos bay, oregon, usa",51.0,DazzlingPetition4345,tILT9MfNmmUGGA
64436,"san ramon, california, usa",36.0,PrizeBomb,Q0UC2jKR99jX9Ws
64726,"eaubonne, ile de france, france",27.0,WeepyRemnant60,RfmRwppWqFPk
64954,"park city, utah, usa",,UnrealisticCase,aW0Xi4nLB8D
64966,"webster, new york, usa",,ComfortableAirport8759,AH8uK4R5frfh
65140,"aix en provence, n/a, france",48.0,ThoseBagel4355,kLe587s5eTtTZjY8Je5F
65228,"uniontown, ohio, usa",58.0,RapidBuy5054,CAskFNtAraEV
65338,"stanstead, quebec, canada",40.0,ShabbySinger186,GTIvRl
65469,"toronto, ontario, canada",,CompetentWiseguy8447,vVI4YiUI1z
65471,"toronto, ontario, canada",13.0,HollowBlowgun9,LPcdHwT30fL2iKU51R
65484,"stilwell, kansas, usa",51.0,SadLicensing85,JipNHlh18QWv1
65710,"luzern, luzern, switzerland",34.0,DownrightBasin,jXOgyivlKc
66242,"athens, georgia, usa",,YummyPun744,lVz3OnwpZcALewgCa
66599,"los llanos de aridane, islas canarias, spain",36.0,IdleCongo3,b65TirjR
66789,"san jose, california, usa",55.0,HastyAutomaton8578,IMW7HVi
66811,"tampa, florida, usa",45.0,TameRediscovery938,2FRsZvsSpdXyvogw1sv
66842,"portersville, pennsylvania, usa",31.0,IllustriousPruner64,53PsN29dLxo
66883,"novato, california, usa",,MistyExplorer62,9biVNAl1dXiIWW
67034,"vero beach, florida, usa",57.0,WrongSuspenders4148,WcPRLEl6c0uRsF0
67174,"lawrence, kansas, usa",20.0,PuzzlingMidden53,zs4bSWTFtCKIhDE6RZv5
67270,"ste adele, quebec, canada",,FullResponsibility905,1Cip3kDfieXHgJYp
